committee,seqId,daon,decentruth,seenfeed,deepthought
3.126856331s,1406,2.639479576s,8.913948974s,6.796677575s,608.4887108954298s
2.799550546s,1407,2.731018578s,8.942608775s,6.215168669s,526.4930992327114s
2.45302708s,1408,2.707742153s,8.940396655s,6.076581564s,625.0864354372058s
3.069412518s,1409,2.831215195s,9.535733644s,6.734888986s,574.3486246096163s
2.913478057s,1410,2.957306983s,8.438959457s,6.290884977s,505.99389778143404s
2.534680078s,1411,2.639478024s,9.17054814s,6.290512952s,589.6414405697853s
2.83497508s,1412,2.278056714s,8.251337286s,6.924106159s,571.5191413829781s
2.475117681s,1413,2.267836876s,9.684841904s,6.319209935s,517.1134947035752s
2.476112964s,1414,2.271271438s,8.586918759s,6.233170949s,589.8149110174837s
2.975424475s,1415,2.519133893s,9.936938282s,5.998796895s,569.6830154425684s
2.886528161s,1416,2.884909824s,9.781339919s,5.889119233s,549.9327815558878s
2.400974717s,1417,3.101347633s,8.80161418s,6.099988767s,560.0127251815146s
2.516290941s,1418,2.157698636s,9.405207574s,5.921351039s,537.532822637973s
3.276899379s,1419,2.828028014s,9.465614735s,6.419682208s,569.2177267788661s
2.262571762s,1420,2.938712291s,9.925826896s,7.302941365s,595.4127489798182s
2.347761628s,1421,2.657723762s,9.266733073s,6.395389982s,678.8138780036647s
2.35710775s,1422,2.796112564s,8.597227441s,7.009114067s,564.3723300218387s
2.214917684s,1423,2.562297846s,9.0142435s,6.667160714s,579.8367571633592s
2.886540278s,1424,3.031347373s,8.652355986s,5.691790946s,675.6164986942283s
2.304795043s,1425,2.436058375s,9.650233443s,6.354256783s,617.5528441408219s
2.739491179s,1426,3.106650124s,9.175103262s,6.749822873s,618.2705372223364s
2.506841984s,1427,2.965884769s,8.610611414s,6.692467766s,532.5865307179747s
3.044496721s,1428,2.840567258s,8.827371673s,6.564117715s,613.7075904231084s
2.177422844s,1429,3.170388459s,9.13945733s,5.931801997s,640.765665872211s
2.563411735s,1430,2.488846437s,8.327557152s,5.323641086s,663.6659216516535s
3.016008166s,1431,2.525416487s,9.973697155s,6.14969093s,562.1158560007931s
2.525388894s,1432,2.717727927s,9.205947392s,6.01017945s,603.5002122997562s
2.655801634s,1433,2.743629539s,8.236114148s,6.004447289s,512.1088005232822s
2.154138838s,1434,2.758109086s,9.065011388s,6.604454452s,518.4522326441756s
2.544720103s,1435,2.435607868s,9.807362808s,5.57920461s,616.8412284374763s
2.421205495s,1436,2.75491721s,9.444913043s,6.611088173s,525.6792682486329s
2.640606714s,1437,2.639982064s,9.023574985s,6.408519584s,635.1057438731461s
2.278660145s,1438,2.590469961s,8.619722314s,6.704190113s,546.9469855183197s
2.496355216s,1439,2.55366014s,9.04388356s,6.987796879s,591.6802929802202s
2.505021361s,1440,2.473770025s,9.001335821s,5.614036442s,652.0355165806227s
3.100273367s,1441,2.411587099s,8.94248478s,6.242720098s,532.4335715275396s
2.205483686s,1442,2.706858304s,9.096812632s,6.300881154s,505.91603978333865s
2.306322027s,1443,2.086744764s,8.568007082s,6.412953837s,574.32921228137s
2.398142622s,1444,2.435193463s,8.715159556s,6.350943599s,561.587960238344s
2.581167328s,1445,2.963059563s,9.648976504s,5.775066971s,529.1682374972661s
2.800109065s,1446,2.746947871s,9.425465514s,6.001136403s,542.7663069154823s
2.379871389s,1447,2.487759966s,9.468130326s,6.241605709s,531.5127477862694s
2.81286903s,1448,3.001209277s,8.816108515s,5.67085542s,576.3075978341101s
3.16005177s,1449,2.468679011s,9.325415562s,5.894924073s,645.4056516466692s
2.707146146s,1450,2.639160405s,8.676140811s,6.395163598s,507.9369688973292s
2.793997058s,1451,2.778915137s,8.263149246s,6.694478231s,584.6817774431103s
2.887280819s,1452,2.426049914s,9.252132967s,7.095043609s,593.8407284962503s
2.7614689s,1453,2.826017584s,8.378939322s,6.955662531s,621.7526529770951s
2.550167105s,1454,2.39448258s,8.810185856s,7.179073359s,605.7590713739978s
2.576338949s,1455,2.795420997s,8.546471425s,5.907051588s,503.1337194727927s
2.594256415s,1456,2.672954251s,8.104556377s,6.579027966s,520.7946372210696s
2.968417059s,1457,2.770100354s,9.229192866s,6.224596444s,636.6547557975617s
2.613117345s,1458,2.645844542s,8.807947617s,6.864216037s,529.5742239998636s
2.37988977s,1459,2.786586486s,8.963824639s,6.418403848s,522.4071628403175s
2.357167703s,1460,2.759151687s,9.061309048s,5.694151771s,615.9512669640858s
2.442139056s,1461,2.377657325s,8.194154791s,6.867740284s,605.2265418956227s
2.370678769s,1462,2.454480504s,9.28517674s,6.266291218s,559.4781896363559s
3.11827394s,1463,2.479969456s,9.538496948s,5.57871579s,558.9372316575698s
2.775996797s,1464,2.791319781s,10.070504145s,5.911958983s,625.8881560701672s
2.629177486s,1465,2.547324983s,9.61915262s,6.60149637s,664.1849377744959s
2.485139498s,1466,2.984180076s,8.562183565s,6.274087937s,591.4032600786436s
2.369761311s,1467,2.58620343s,8.693450672s,6.058179583s,565.5141890559354s
2.615375328s,1468,2.607281164s,10.16017412s,6.815224364s,541.9660020009002s
2.591176279s,1469,2.552034188s,9.161304679s,6.002644479s,607.6113104118871s
3.126031071s,1470,2.81485215s,9.089820078s,6.563867823s,658.4387683112732s
2.767404247s,1471,3.002004749s,8.643194355s,6.619778096s,508.0026656492703s
2.983600454s,1472,2.507815833s,10.42143766s,7.039448667s,503.78454308513903s
2.366555715s,1473,3.17310548s,9.312162046s,6.439224995s,628.2884164210454s
2.323728139s,1474,2.577304272s,8.31394397s,6.327581465s,604.3279090488614s
2.519092354s,1475,2.542447582s,8.991968426s,6.844219599s,548.9162548786746s
2.901658165s,1476,2.285881229s,7.870122887s,5.444502007s,637.7557356478485s
2.37129064s,1477,2.567248152s,9.565063326s,6.395721477s,651.1187086060801s
3.16727136s,1478,2.10883944s,9.9822541s,5.529045333s,592.2853616782724s
2.544895556s,1479,2.962360422s,9.439559808s,6.274253829s,599.4873117343745s
2.547487814s,1480,2.37317778s,8.881949009s,6.452705295s,631.2523302530445s
2.365883183s,1481,2.803865957s,9.463640016s,6.220240132s,610.0199551945809s
2.61040267s,1482,2.391913113s,9.26402065s,6.645580974s,667.8485741484992s
2.504942098s,1483,2.718687505s,9.25524907s,6.272635182s,641.5627426320737s
2.702139773s,1484,2.712065636s,10.172293975s,6.282863626s,623.3515571517852s
2.710166849s,1485,2.258567954s,9.82067767s,6.522832002s,638.5909749786864s
2.786965429s,1486,2.506964445s,9.376063101s,5.684851701s,633.4645323782771s
2.696018249s,1487,2.62128218s,8.932494285s,5.270425017s,574.947794743064s
2.54095153s,1488,2.457896589s,9.63524441s,6.43866333s,510.6494102455767s
2.470812798s,1489,2.66946577s,9.41375984s,6.781664193s,539.3680413299493s
3.312676391s,1490,2.559328639s,8.259468284s,6.184761319s,506.5412197547211s
2.413881953s,1491,2.678952698s,10.039947226s,6.765455285s,522.5929060937669s
2.376176073s,1492,2.552176187s,8.559042973s,6.032321847s,550.1490125246357s
2.852449831s,1493,2.909200233s,9.66681057s,6.467051769s,640.6617107051701s
2.641108327s,1494,2.686667973s,8.539999805s,6.102196838s,570.9855189618727s
2.357084993s,1495,2.583338054s,9.27634872s,6.710478011s,609.2082709361371s
2.666992437s,1496,2.238579896s,8.973097355s,6.40626441s,679.7979943302525s
2.196446241s,1497,2.727687389s,9.184704095s,5.974571679s,621.7598739137064s
3.088625742s,1498,2.501643808s,9.943074387s,5.562247247s,506.6219684216354s
2.653511721s,1499,2.548814186s,8.5147449s,6.177734584s,523.7200881844785s
2.624722567s,1500,3.275017343s,8.992620519s,6.725992817s,535.3302776157924s
2.886376041s,1501,2.610296067s,9.13383581s,6.678442356s,612.7128759463056s
2.327858428s,1502,2.389867685s,9.392489426s,6.018843038s,599.8460351888041s
2.685858669s,1503,2.626967847s,8.770362206s,6.468499228s,537.7281761862852s
2.615853154s,1504,2.245421451s,8.285881868s,6.401561115s,658.0112869273571s
2.490000923s,1505,2.186014506s,8.712504788s,6.075948722s,584.1642850306074s
2.18116393s,1506,2.443768572s,9.109003976s,6.57446618s,563.2791498313508s
2.475454827s,1507,2.413620908s,9.746597261s,6.118628862s,621.7620985706078s
2.594526214s,1508,2.61356925s,8.645931844s,6.544646311s,662.4397702675196s
2.177212396s,1509,2.418082915s,8.373280248s,5.9455632s,542.3873583377331s
2.475570414s,1510,2.28152519s,9.632282381s,5.863823299s,667.8287544021655s
2.699436529s,1511,2.516047543s,9.237060583s,6.305253109s,519.702157920631s
2.546441619s,1512,2.533016049s,9.240497042s,6.264989932s,501.4970448717375s
2.783300713s,1513,2.581198235s,9.287035139s,7.007283569s,596.2829832673608s
3.008513664s,1514,2.555170997s,9.708331791s,6.012608407s,510.09745912472323s
2.696050997s,1515,2.525236863s,8.943772646s,6.306384793s,626.6333185668427s
2.573421038s,1516,2.51830616s,8.122442592s,6.20070682s,605.6271132532465s
2.165637194s,1517,2.330442453s,9.10510485s,6.794884441s,562.9289651148573s
2.538089329s,1518,2.574559536s,8.559010529s,6.27964361s,540.2965287130622s
2.811461831s,1519,2.299291284s,9.250592925s,6.349528043s,543.4236659534849s
2.700936169s,1520,2.913128579s,9.447752063s,6.498552853s,514.4609705856585s
2.406105226s,1521,2.758132964s,8.75257781s,5.811341139s,541.848525222515s
2.28050992s,1522,3.009656304s,9.571656522s,5.597519048s,606.4989346762867s
2.888827441s,1523,2.981630025s,9.320661814s,6.759162583s,546.2569305274465s
2.377390442s,1524,2.264509473s,9.20790879s,5.943892329s,663.2323181460595s
3.086673138s,1525,2.40875944s,8.080054624s,7.041793372s,560.3510507454332s
2.62407344s,1526,2.759181879s,9.39747545s,5.807989622s,577.0525212603685s
2.904593274s,1527,2.913340632s,8.74599583s,5.929632201s,672.103051476869s
2.574246297s,1528,2.955283903s,8.791260468s,6.460135189s,565.4194028440983s
2.507639946s,1529,2.833763189s,10.414692483s,6.108517481s,575.6518471322945s
2.480309373s,1530,2.555921812s,10.118176717s,6.630404961s,675.6496597829527s
2.287143566s,1531,2.29559013s,9.048789083s,6.691926648s,568.1430774565771s
2.578796172s,1532,2.828100517s,9.415241049s,5.777389466s,581.343805904203s
2.268397691s,1533,2.747612039s,9.093431064s,6.552801767s,519.6166571879635s
2.417830384s,1534,3.005520418s,9.522838426s,6.208911362s,666.3711208306389s
2.504075923s,1535,2.484493492s,9.589137973s,6.59641866s,557.5065752452247s
2.595317805s,1536,2.997590047s,8.540122414s,6.972873341s,591.837611621748s
2.563830293s,1537,2.641841323s,9.489436588s,6.51073277s,532.0527411887863s
2.705808799s,1538,2.414295842s,8.945054476s,6.055038099s,646.8778412111832s
2.65686874s,1539,2.423125424s,9.867704386s,6.968520828s,630.544560137068s
2.846602215s,1540,2.557882387s,7.949452208s,6.376294595s,627.068337341955s
2.871876102s,1541,2.530593971s,9.839096772s,6.305001129s,601.4039669162761s
2.644393334s,1542,2.781029739s,10.064098977s,6.489217859s,504.367121724934s
3.033945658s,1543,2.60714902s,8.739407026s,6.24170407s,618.0142706132059s
2.751156183s,1544,2.848869626s,9.289598156s,7.235378465s,667.1135834331285s
2.651088083s,1545,2.369957144s,9.434410404s,6.543648322s,539.5975252174077s
2.711343747s,1546,2.612606407s,9.406747919s,5.80701113s,643.1757458984237s
2.281455692s,1547,2.368861801s,8.708598603s,6.917034338s,578.8583410825278s
2.270975866s,1548,2.781061751s,9.827723845s,6.757502382s,534.7299430227786s
2.268437717s,1549,2.578525367s,8.655950124s,6.677773383s,502.8507579406179s
2.563068352s,1550,2.586426395s,9.605407798s,6.545882401s,528.8095115753948s
2.708459259s,1551,2.916961267s,9.690579508s,5.840714709s,546.4904552411421s
2.910108492s,1552,2.389877508s,8.602296807s,6.32681908s,643.7363977111152s
2.764432672s,1553,2.588445835s,9.8093061s,5.950454877s,575.8267391475861s
2.93413043s,1554,2.500949621s,9.567628766s,6.021394446s,502.52164704579553s
2.562117461s,1555,2.294109316s,8.888094509s,5.98925887s,506.78434555393613s
2.786614776s,1556,2.801972556s,9.301595769s,6.653023757s,586.3305994801522s
2.363767408s,1557,2.929151901s,8.751654299s,5.861602632s,560.0743066224014s
2.562003929s,1558,2.309575677s,9.318491435s,7.234397207s,576.0793824861667s
2.656867331s,1559,2.442107162s,9.187410417s,5.95708412s,563.2426913010328s
2.658824645s,1560,2.350696453s,9.206282393s,5.97563148s,601.8442831568012s
3.0404936s,1561,2.272295172s,8.378343128s,6.97617829s,630.8546126246686s
2.722468974s,1562,2.298171287s,8.545620144s,6.136505115s,667.329312869937s
2.508396758s,1563,2.714511137s,9.631594147s,6.544100901s,634.2636273584011s
2.497624816s,1564,2.476522283s,8.939711407s,5.539338513s,536.1437775771202s
2.728510506s,1565,2.353259797s,9.302708016s,5.741866009s,529.8746128711222s
2.746515117s,1566,3.323875997s,9.901802333s,6.472859064s,612.3587758979019s
2.498361215s,1567,2.70788469s,8.61386868s,6.854573719s,562.7164685055668s
2.550769842s,1568,2.331963069s,8.095443568s,6.25315455s,665.626140473325s
2.612479072s,1569,2.96859099s,9.483400384s,5.944781445s,634.3232685227056s
2.720288212s,1570,2.529235s,8.86912442s,7.127565651s,602.6894545449578s
2.252492134s,1571,2.773305842s,9.957505304s,6.738034149s,666.3769254035723s
2.658434597s,1572,2.650239106s,8.627069614s,5.893034138s,501.3390477354168s
2.371068792s,1573,2.82866214s,8.481842807s,5.966249123s,596.8701970789105s
2.978003052s,1574,2.319889384s,8.287998832s,6.30954294s,505.0787364353776s
2.923270759s,1575,2.722301976s,9.071373075s,6.898588974s,510.55718041051585s
2.593626377s,1576,2.718871341s,9.086816119s,7.095942894s,505.65191615612383s
2.750502119s,1577,2.715497894s,8.557898716s,5.89187814s,671.4046553378712s
2.442834198s,1578,2.847658764s,8.356462697s,5.856293424s,581.5593483513903s
2.641639655s,1579,2.571041509s,9.44820628s,6.473394s,582.7351236260163s
2.626368738s,1580,2.407136468s,8.689600361s,6.170186903s,559.9487165514928s
2.423732956s,1581,2.74678737s,9.551183517s,7.055138199s,642.6192920603089s
2.56767957s,1582,2.676055864s,8.507614592s,5.970652532s,543.7453213572368s
2.456877636s,1583,2.860483334s,9.934641482s,6.238670426s,616.9227933598249s
2.5507806s,1584,2.342912165s,8.632636364s,6.988485436s,525.7762586894783s
2.708073788s,1585,2.583557306s,8.321162127s,7.014138625s,586.8283957374103s
2.484533024s,1586,2.269731198s,9.302642033s,6.506996366s,611.7684402414263s
2.355279073s,1587,2.894969809s,9.531205858s,5.958486179s,630.7509582186315s
2.413484274s,1588,2.189740888s,9.789884465s,7.015248693s,657.9887602366402s
2.581973808s,1589,3.145607778s,9.364381418s,5.915440403s,585.0771597546936s
2.611750324s,1590,2.397473556s,9.483167721s,6.516963973s,650.9950468052983s
2.180866389s,1591,2.14156566s,8.646003005s,6.310708926s,569.3831438238217s
2.561788006s,1592,2.425861221s,8.826821773s,6.522294345s,652.1116554563953s
2.997675566s,1593,2.870722716s,9.509491029s,6.233542817s,623.1264244767036s
2.886213519s,1594,3.130312073s,9.657604224s,6.051042277s,556.3557009806359s
2.539495615s,1595,2.478100741s,7.964198946s,7.032797919s,630.3781848579862s
2.413471515s,1596,2.518743889s,8.588075721s,6.153757524s,631.4193539592295s
2.969011024s,1597,2.178222592s,8.21193748s,6.048860873s,554.6116607565481s
2.600662722s,1598,2.422435233s,8.944099611s,5.871535036s,573.2706978383484s
2.46945172s,1599,2.556756755s,9.60856434s,7.099513033s,530.5728542447064s
2.878160448s,1600,2.812766426s,9.074718804s,6.341560327s,652.8556435273595s
2.927315219s,1601,2.808852269s,9.327833011s,6.696408639s,648.7317493441616s
2.740015817s,1602,2.540339857s,9.784643085s,6.540324108s,510.5769038523825s
2.256400936s,1603,2.910496031s,8.594199387s,6.738563084s,551.9566853747555s
2.278918316s,1604,3.06905522s,8.526061782s,6.606574017s,576.7024104095822s
2.565583293s,1605,2.969299452s,9.249743097s,6.591097156s,650.3774840665811s
2.251215963s,1606,2.957065515s,8.846681186s,6.530176593s,515.7766954274194s
2.799278517s,1607,2.377596493s,8.024305334s,6.227401955s,621.7816611090205s
2.921239227s,1608,2.899440647s,8.141969275s,5.32034296s,593.4898078992792s
2.410709468s,1609,2.5154231s,9.434465072s,6.128567405s,539.70696921385s
2.261485123s,1610,2.238508407s,9.386790682s,6.203114051s,612.0205718606811s
2.967099312s,1611,2.99269911s,8.764862533s,6.052017006s,673.0809459066909s
2.788286365s,1612,2.612042728s,8.540130624s,6.320365086s,668.3142580929723s
2.927299753s,1613,2.615388007s,8.507048496s,5.9077006s,639.7062739543812s
2.532997056s,1614,2.769897025s,8.709345037s,6.537434725s,581.0662150643018s
2.913832318s,1615,3.047316732s,9.51175376s,6.687008845s,569.2199131532363s
3.031176752s,1616,2.960342632s,9.96148766s,6.623931836s,561.8726385597754s
2.8968564s,1617,2.442525406s,9.25452428s,5.986578146s,540.6713859645732s
2.640142922s,1618,3.080264067s,9.195101056s,6.369991467s,608.7989471149465s
2.756440313s,1619,2.765481381s,8.200538466s,6.288233046s,653.2386072065822s
2.562228469s,1620,2.758902759s,9.115286106s,6.134191906s,587.1900503547489s
2.482710859s,1621,2.966695583s,9.42913917s,6.200234906s,637.2044928929902s
2.5743468s,1622,3.194146022s,9.108259731s,6.862834964s,645.511317720141s
2.622582488s,1623,2.615723899s,9.229973019s,6.495098711s,659.4590126349502s
2.905271226s,1624,2.486110668s,9.492344739s,6.459370355s,620.9128211943903s
2.52513822s,1625,2.866641319s,8.853054339s,6.721393838s,533.0542823686908s
2.936867568s,1626,2.901684974s,8.880461475s,5.952835293s,575.2865067947843s
2.673655955s,1627,2.700672791s,8.40649359s,6.971736917s,509.2017833396172s
2.713343491s,1628,2.426592388s,9.284073052s,5.997995701s,656.6713368230783s
2.499459744s,1629,2.978921184s,9.297252222s,6.125814638s,549.1037033987042s
2.605073747s,1630,2.799754118s,9.134707152s,6.252915333s,624.846635439445s
2.767333259s,1631,2.259232058s,10.092559697s,6.479017759s,662.771786737051s
2.425603036s,1632,2.367926366s,8.850834562s,6.574999818s,584.9313033201038s
2.544358118s,1633,2.444704895s,9.487854682s,6.005028867s,512.8415682158286s
2.226851234s,1634,2.694318747s,8.812468756s,6.923656826s,548.6635552985042s
2.558998962s,1635,2.750200929s,8.242540008s,6.749587479s,561.2115105407958s
2.982817227s,1636,3.020288219s,8.748937727s,5.922867442s,659.677150353384s
2.420831443s,1637,2.859638084s,8.372013359s,6.514371324s,571.8386891874226s
2.558665718s,1638,3.107603179s,9.088627414s,6.095423578s,594.175941049649s
2.724296112s,1639,2.276722785s,8.498622633s,6.196365699s,678.6610523418422s
3.064122773s,1640,2.342618821s,9.342019297s,6.715403237s,629.14722728843s
2.696874335s,1641,2.976481697s,9.807265989s,6.710084204s,561.3411874854131s
2.793194879s,1642,2.666040577s,8.84179247s,6.343502572s,653.53416172032s
2.247420299s,1643,2.141451759s,9.443694552s,6.885271894s,662.034987638953s
2.716346114s,1644,2.241452119s,9.19929757s,6.105212733s,559.3120994668743s
2.749861293s,1645,2.890647703s,8.401586168s,6.375233286s,575.2963472567499s
2.829282955s,1646,2.621271899s,9.074317104s,5.307044893s,529.6089540504098s
2.850775545s,1647,2.152844174s,9.472596742s,6.299424349s,584.789781592604s
2.756876689s,1648,2.177311476s,8.694199323s,6.705690778s,577.5702239342196s
2.486511121s,1649,3.236762547s,9.196998463s,7.261979348s,649.788474221629s
2.916581908s,1650,2.830647604s,8.093938337s,5.92852126s,549.517593219354s
2.410125838s,1651,2.665026486s,9.506598921s,6.010236245s,508.74773461872445s
2.498006023s,1652,2.401526114s,9.688453278s,6.508550764s,678.098330155712s
